Porosity,Resistivity,Water_Saturation
0.13389000000000004,13.6,1.0
0.13389000000000004,13.6,1.0
0.13389000000000004,12.89,1.0
0.13234,12.89,1.0
0.13066,12.89,1.0
0.13066,14.39,1.0
0.13066,13.670000000000003,1.0
0.13066,13.670000000000003,1.0
0.13165,16.1,1.0
0.13303000000000004,9.83,1.0
0.13303000000000004,11.73,1.0
0.13303000000000004,11.73,1.0
0.13109,8.16,1.0
0.13109,9.35,1.0
0.13109,10.91,1.0
0.13109,7.11,1.0
0.13109,9.38,1.0
0.13284,15.11,1.0
0.13284,18.54,1.0
0.13173,35.9,1.0
0.13051,52.76,1.0
0.12892,35.77,1.0
0.12892,34.44,1.0
0.12892,16.59,1.0
0.12892,14.5,1.0
0.12752,13.78,1.0
0.12752,7.42,1.0
0.12752,7.78,1.0
0.1246,8.609999999999998,1.0
0.12314000000000003,5.71,1.0
0.12314000000000003,6.82,1.0
0.12301,8.269999999999998,1.0
0.12301,5.93,1.0
0.12301,7.42,1.0
0.11602,5.72,1.0
0.11602,6.99,1.0
0.11602,8.79,1.0
0.11602,6.67,1.0
0.12245,8.15,1.0
0.12245,10.09,1.0
0.12245,7.36,1.0
0.12245,8.849999999999998,1.0
0.11427,6.44,1.0
0.1535,7.4,1.0
0.1535,8.699999999999998,1.0
0.1535,6.09,1.0
0.1535,6.97,1.0
0.13721,8.22,1.0
0.13721,9.79,1.0
0.13721,6.96,1.0
0.13721,8.31,1.0
0.14754,9.97,0.79206
0.14754,7.66,0.79206
0.15183,8.65,0.7899399999999999
0.15183,9.85,0.7899399999999999
0.15298,10.95,0.79141
0.15298,7.71,0.79141
0.15298,7.4,0.79141
0.15298,7.259999999999998,0.79141
0.15298,5.98,0.79141
0.14955,5.42,0.79108
0.14955,5.37,0.79108
0.14955,5.87,0.79108
0.14955,7.12,0.79108
0.20366,9.55,0.7882099999999999
0.20366,14.84,0.7882099999999999
0.20366,22.1,0.7882099999999999
0.20366,29.43,0.7882099999999999
0.18233,26.16,0.79162
0.18233,14.53,0.79162
0.18233,9.27,0.79162
0.18233,7.309999999999999,0.79162
0.19884,11.170000000000002,0.78954
0.19884,9.71,0.78954
0.19884,9.71,0.78954
0.18066,9.71,0.79135
0.18066,9.25,0.79135
0.19476,9.25,0.79137
0.19476,9.25,0.79137
0.19476,16.059999999999995,0.79137
0.19476,16.059999999999995,0.79137
0.11752000000000003,12.24,1.0
0.11752000000000003,12.24,1.0
0.13255,12.24,1.0
0.13255,12.24,1.0
0.12681,12.24,1.0
0.12681,12.24,1.0
0.1456,12.24,1.0
0.1456,11.09,1.0
0.1456,11.09,1.0
0.1456,11.09,1.0
0.13856,11.09,1.0
0.13856,11.43,1.0
0.13856,11.43,1.0
0.13856,11.43,1.0
0.13996,11.43,1.0
0.13193,11.43,1.0
0.13193,12.84,1.0
0.13193,12.84,1.0
0.13193,12.84,1.0
0.13389000000000004,13.82,1.0
0.13389000000000004,13.82,1.0
0.13389000000000004,13.82,1.0
0.13389000000000004,13.11,1.0
0.13066,13.11,1.0
0.13066,14.95,1.0
0.13066,14.95,1.0
0.14095,13.59,1.0
0.13303000000000004,16.59,1.0
0.13303000000000004,16.59,1.0
0.13303000000000004,12.81,1.0
0.13303000000000004,12.81,1.0
0.13303000000000004,15.32,1.0
0.13109,10.97,1.0
0.13109,12.78,1.0
0.13109,8.509999999999998,1.0
0.13109,10.69,1.0
0.13051,16.26,1.0
0.13051,18.45,1.0
0.13051,34.02,1.0
0.12975,49.87,1.0
0.12892,36.29,1.0
0.12892,35.83,1.0
0.12892,32.68,1.0
0.12892,16.5,1.0
0.12892,15.57,1.0
0.12752,8.62,1.0
0.12752,8.81,1.0
0.11869,9.53,1.0
0.1222,6.3,1.0
0.12301,7.269999999999999,1.0
0.12301,8.59,1.0
0.12301,6.17,1.0
0.12301,7.49,1.0
0.11602,5.78,1.0
0.11602,6.9,1.0
0.11602,8.46,1.0
0.11602,6.5,1.0
0.12245,7.769999999999999,1.0
0.1154,9.45,1.0
0.1154,7.02,1.0
0.1154,8.259999999999998,1.0
0.1154,6.12,1.0
0.11427,6.85,1.0
0.1535,7.88,1.0
0.1535,5.53,1.0
0.1535,6.11,1.0
0.13721,7.0,1.0
0.13721,8.17,1.0
0.13721,5.6,1.0
0.13817,6.56,0.99823
0.15183,7.88,0.7899399999999999
0.15183,6.03,0.7899399999999999
0.15183,6.99,0.7899399999999999
0.15183,8.29,0.7899399999999999
0.15183,9.73,0.7899399999999999
0.15298,7.41,0.79141
0.15298,7.59,0.79141
0.15298,7.84,0.79141
0.15298,6.76,0.79141
0.14955,6.22,0.79108
0.17277,6.14,0.78659
0.17277,6.61,0.78659
0.17277,7.809999999999999,0.78659
0.20366,10.87,0.7882099999999999
0.20366,13.83,0.7882099999999999
0.20366,18.19,0.7882099999999999
0.20366,21.16,0.7882099999999999
0.18233,18.3,0.79162
0.18233,11.09,0.79162
0.18233,7.75,0.79162
0.18233,6.53,0.79162
0.17233,9.02,0.79146
0.18066,8.09,0.79135
0.18066,8.09,0.79135
0.18066,8.09,0.79135
0.18066,7.969999999999998,0.79135
0.19476,7.969999999999998,0.79137
0.19476,7.969999999999998,0.79137
0.19476,14.28,0.79137
0.19476,14.28,0.79137
0.11752000000000003,12.0,1.0
0.12037,12.0,1.0
0.12681,12.0,1.0
0.12681,12.0,1.0
0.12681,12.0,1.0
0.12681,12.0,1.0
0.1456,12.0,1.0
0.1456,11.22,1.0
0.1456,11.22,1.0
0.1456,11.22,1.0
0.1456,11.22,1.0
0.13856,11.58,1.0
0.14307,11.58,1.0
0.14307,11.58,1.0
0.14307,11.58,1.0
0.13193,11.58,1.0
0.13193,12.83,1.0
0.13193,12.83,1.0
0.13193,12.83,1.0
0.13389000000000004,14.07,1.0
0.13389000000000004,14.07,1.0
0.13389000000000004,14.07,1.0
0.13389000000000004,13.32,1.0
0.14095,13.32,1.0
0.14095,15.58,1.0
0.14095,15.58,1.0
0.14095,13.52,1.0
0.14095,17.26,1.0
0.13303000000000004,17.26,1.0
0.13303000000000004,14.34,1.0
0.13303000000000004,14.34,1.0
0.13303000000000004,17.77,1.0
0.13109,13.64,1.0
0.13109,16.17,1.0
0.12783000000000003,11.43,1.0
0.12783000000000003,13.61,1.0
0.13051,18.93,1.0
0.13051,19.37,1.0
0.13051,32.08,1.0
0.13051,44.45,1.0
0.12898,33.69,1.0
0.12892,33.61,1.0
0.12892,31.52,1.0
0.12892,17.469999999999995,1.0
0.12892,16.649999999999995,1.0
0.11869,16.28,1.0
0.11869,9.9,1.0
0.11869,10.59,1.0
0.11869,7.15,1.0
0.12301,8.009999999999998,1.0
0.12301,9.23,1.0
0.12301,6.72,1.0
0.12301,7.889999999999999,1.0
0.11602,9.35,1.0
0.11602,7.11,1.0
0.11602,8.48,1.0
0.11763,6.61,1.0
0.11763,7.679999999999999,1.0
0.1154,9.12,1.0
0.1154,6.91,1.0
0.1154,7.94,1.0
0.1154,9.24,1.0
0.11427,6.56,1.0
0.11427,7.349999999999999,1.0
0.11427,8.37,1.0
0.1535,5.61,1.0
0.13721,6.21,1.0
0.13817,7.05,0.99823
0.13817,4.7,0.99823
0.13817,5.31,0.99823
0.13817,6.25,0.99823
0.15183,4.69,0.7899399999999999
0.15183,5.44,0.7899399999999999
0.15183,6.63,0.7899399999999999
0.15183,8.13,0.7899399999999999
0.15298,6.65,0.79141
0.15298,7.309999999999999,0.79141
0.15298,8.07,0.79141
0.16354,7.349999999999999,0.78841
0.17277,6.96,0.78659
0.17277,6.93,0.78659
0.17277,7.4,0.78659
0.17277,8.54,0.78659
0.17277,10.91,0.78659
0.20366,12.56,0.7882099999999999
0.20366,13.52,0.7882099999999999
0.20366,11.81,0.7882099999999999
0.20366,9.59,0.7882099999999999
0.18233,7.11,0.79162
0.17233,5.89,0.79146
0.17233,7.759999999999998,0.79146
0.17233,6.9,0.79146
0.18066,6.58,0.79135
0.18066,6.58,0.79135
0.18066,6.58,0.79135
0.18066,6.86,0.79135
0.19476,6.86,0.79137
0.19476,11.9,0.79137
0.19476,12.44,0.79137
0.18741,12.44,0.7903799999999999
0.12037,11.75,1.0
0.12037,11.75,1.0
0.12681,11.75,1.0
0.12681,11.75,1.0
0.12681,11.75,1.0
0.12681,11.75,1.0
0.12681,11.75,1.0
0.1456,10.99,1.0
0.1456,10.99,1.0
0.1456,10.99,1.0
0.14471,10.99,1.0
0.14307,11.44,1.0
0.14307,11.44,1.0
0.14307,11.44,1.0
0.14307,11.44,1.0
0.13193,11.44,1.0
0.13193,12.64,1.0
0.13193,12.64,1.0
0.13193,12.64,1.0
0.13287,14.38,1.0
0.13314,14.38,1.0
0.13314,14.38,1.0
0.13314,13.79,1.0
0.13314,13.79,1.0
0.14095,17.219999999999995,1.0
0.14095,17.219999999999995,1.0
0.14095,13.52,1.0
0.14095,19.01,1.0
0.13303000000000004,18.465,1.0
0.13303000000000004,18.2,1.0
0.13303000000000004,17.2,1.0
0.12643,23.165,1.0
0.12783000000000003,20.65,1.0
0.12783000000000003,25.93,1.0
0.12783000000000003,36.63,1.0
0.12783000000000003,24.355,1.0
0.12783000000000003,27.37,1.0
0.13051,24.25,1.0
0.13051,27.735,1.0
0.13051,32.425,1.0
0.13051,28.39,1.0
0.12847,25.215,1.0
0.12798,25.315,1.0
0.12798,16.415,1.0
0.12798,16.355,1.0
0.11869,16.74,1.0
0.11869,11.3,1.0
0.11869,12.07,1.0
0.11869,9.39,1.0
0.12157,9.465,1.0
0.12301,10.57,1.0
0.12301,8.045,1.0
0.12301,8.965,1.0
0.1257,10.65,1.0
0.11763,7.905,1.0
0.11763,8.955,1.0
0.11763,7.5,1.0
0.11763,7.969999999999998,1.0
0.1154,9.065,1.0
0.1154,7.07,1.0
0.1154,7.78,1.0
0.1154,8.679999999999998,1.0
0.11427,6.47,1.0
0.11427,6.985,1.0
0.11374,7.55,1.0
0.11374,5.325,1.0
0.15647,5.605,0.7923
0.13817,6.075,0.99823
0.13817,3.99,0.99823
0.13817,4.19,0.99823
0.13817,4.66,0.99823
0.15183,2.99,0.7899399999999999
0.15183,3.69,0.7899399999999999
0.15183,4.45,0.7899399999999999
0.15183,4.87,0.7899399999999999
0.16354,4.875,0.78841
0.16354,5.87,0.78841
0.16354,7.185,0.78841
0.16354,7.19,0.78841
0.16354,7.465,0.78841
0.17277,7.675,0.78659
0.17277,8.15,0.78659
0.17277,9.0,0.78659
0.17277,9.83,0.78659
0.20366,9.54,0.7882099999999999
0.20366,7.865,0.7882099999999999
0.18742,5.12,0.78368
0.18742,3.935,0.78368
0.17233,4.44,0.79146
0.17233,3.38,0.79146
0.17233,4.43,0.79146
0.17233,4.545,0.79146
0.17233,4.45,0.79146
0.18066,4.9,0.79135
0.18066,4.45,0.79135
0.18066,5.38,0.79135
0.18066,8.46,0.79135
0.18741,8.46,0.7903799999999999
0.18741,9.28,0.7903799999999999
0.18741,9.28,0.7903799999999999
0.12037,11.78,1.0
0.12037,11.78,1.0
0.12037,11.78,1.0
0.12681,11.78,1.0
0.12681,11.78,1.0
0.12681,11.78,1.0
0.12681,11.78,1.0
0.14471,11.78,1.0
0.14471,10.83,1.0
0.14471,10.83,1.0
0.14471,10.83,1.0
0.14307,11.32,1.0
0.14307,11.32,1.0
0.14307,11.32,1.0
0.14307,11.32,1.0
0.14307,11.32,1.0
0.13193,11.32,1.0
0.13193,12.53,1.0
0.13209,12.53,1.0
0.13574000000000003,14.45,1.0
0.13314,14.45,1.0
0.13314,14.45,1.0
0.13314,14.45,1.0
0.13314,13.94,1.0
0.14095,17.99,1.0
0.14095,17.99,1.0
0.14095,17.99,1.0
0.14095,20.15,1.0
0.13303000000000004,20.15,1.0
0.12643,28.69,1.0
0.12643,20.44,1.0
0.12643,29.86,1.0
0.12643,30.74,1.0
0.12783000000000003,41.12,1.0
0.12783000000000003,51.23,1.0
0.12783000000000003,42.48,1.0
0.12783000000000003,36.58,1.0
0.13051,29.2,1.0
0.13051,19.34,1.0
0.13051,19.05,1.0
0.12551,15.15,1.0
0.12798,16.34,1.0
0.12798,18.44,1.0
0.12798,14.16,1.0
0.12798,15.07,1.0
0.12798,16.45,1.0
0.11869,12.38,1.0
0.11869,13.25,1.0
0.11869,14.35,1.0
0.11869,11.12,1.0
0.12409,12.13,1.0
0.1257,9.74,1.0
0.1257,10.4,1.0
0.1257,11.59,1.0
0.11763,9.1,1.0
0.11763,9.85,1.0
0.11763,11.01,1.0
0.11763,8.679999999999998,1.0
0.11763,9.46,1.0
0.1154,7.59,1.0
0.1154,8.009999999999998,1.0
0.1154,8.73,1.0
0.12307,6.71,1.0
0.11374,6.98,1.0
0.11374,7.469999999999998,1.0
0.11374,5.39,1.0
0.11374,5.44,1.0
0.13817,5.66,0.99823
0.13817,3.75,0.99823
0.13817,3.67,0.99823
0.13817,3.8,0.99823
0.15183,2.58,0.7899399999999999
0.15183,2.61,0.7899399999999999
0.14771,2.95,0.78797
0.14771,3.68,0.78797
0.14771,3.14,0.78797
0.16354,4.01,0.78841
0.16354,5.44,0.78841
0.16354,6.36,0.78841
0.16354,7.09,0.78841
0.17277,7.7,0.78659
0.17277,8.23,0.78659
0.17277,8.56,0.78659
0.1906,7.41,0.7546899999999999
0.18742,5.62,0.78368
0.18742,3.83,0.78368
0.18742,2.32,0.78368
0.18742,1.83,0.78368
0.18742,2.02,0.78368
0.17233,2.3,0.79146
0.17233,2.7,0.79146
0.17233,3.19,0.79146
0.17233,3.9,0.79146
0.18066,3.9,0.79135
0.17507,3.9,0.78325
0.17507,7.269999999999999,0.78325
0.17507,7.269999999999999,0.78325
0.18741,7.269999999999999,0.7903799999999999
0.18741,8.199999999999998,0.7903799999999999
0.18741,8.199999999999998,0.7903799999999999
0.12037,11.89,1.0
0.12037,11.89,1.0
0.12037,11.89,1.0
0.12681,11.89,1.0
0.12805,11.89,1.0
0.12805,11.89,1.0
0.12805,11.89,1.0
0.14471,11.89,1.0
0.14471,11.03,1.0
0.14471,11.03,1.0
0.14471,11.03,1.0
0.14471,11.51,1.0
0.14307,11.51,1.0
0.14307,11.51,1.0
0.14307,11.51,1.0
0.13025,11.51,1.0
0.13574000000000003,11.51,1.0
0.13391,12.5,1.0
0.13574000000000003,12.5,1.0
0.13574000000000003,14.54,1.0
0.13314,14.54,1.0
0.13314,14.54,1.0
0.13314,14.54,1.0
0.13314,13.78,1.0
0.13314,18.26,1.0
0.14095,18.26,1.0
0.12523,18.26,1.0
0.12523,21.09,1.0
0.12523,21.09,1.0
0.12643,31.24,1.0
0.12643,22.93,1.0
0.12643,34.35,1.0
0.12643,50.5,1.0
0.12783000000000003,52.85,1.0
0.12783000000000003,66.36,1.0
0.12783000000000003,54.22,1.0
0.12783000000000003,37.6,1.0
0.12551,23.05,1.0
0.12551,12.93,1.0
0.12551,12.27,1.0
0.12551,13.73,1.0
0.12551,12.27,1.0
0.12798,14.98,1.0
0.12798,13.01,1.0
0.12798,14.4,1.0
0.12798,16.11,1.0
0.11869,13.05,1.0
0.11869,13.96,1.0
0.12285,15.12,1.0
0.12285,12.22,1.0
0.1257,13.14,1.0
0.1257,14.23,1.0
0.1257,11.47,1.0
0.1257,12.51,1.0
0.1257,10.15,1.0
0.11763,10.73,1.0
0.11763,11.71,1.0
0.11763,9.43,1.0
0.11763,10.03,1.0
0.12307,8.269999999999998,1.0
0.12307,8.509999999999998,1.0
0.12307,9.07,1.0
0.12307,7.12,1.0
0.11374,7.25,1.0
0.11374,7.61,1.0
0.11374,5.64,1.0
0.11374,5.56,1.0
0.11374,5.67,1.0
0.13817,3.85,0.99823
0.13817,3.63,0.99823
0.14144,3.61,0.78939
0.14144,3.74,0.78939
0.14771,2.27,0.78797
0.14771,2.41,0.78797
0.14771,2.85,0.78797
0.14771,2.31,0.78797
0.16354,2.98,0.78841
0.16354,4.24,0.78841
0.16354,5.29,0.78841
0.16354,6.37,0.78841
0.17277,7.38,0.78659
0.1906,8.09,0.7546899999999999
0.1906,8.15,0.7546899999999999
0.1906,5.73,0.7546899999999999
0.1906,3.24,0.7546899999999999
0.18742,1.65,0.78368
0.18742,1.04,0.78368
0.18742,1.19,0.78368
0.18742,1.39,0.78368
0.17233,1.75,0.79146
0.17233,2.2,0.79146
0.17233,2.76,0.79146
0.16293,3.56,0.78317
0.17507,3.56,0.78325
0.17507,3.56,0.78325
0.17507,6.28,0.78325
0.17507,6.28,0.78325
0.17507,6.28,0.78325
0.18741,7.259999999999998,0.7903799999999999
0.18741,7.259999999999998,0.7903799999999999
0.12037,11.94,1.0
0.12037,11.94,1.0
0.11832,11.94,1.0
0.12805,11.94,1.0
0.12805,11.94,1.0
0.12805,11.94,1.0
0.12805,11.94,1.0
0.12805,11.94,1.0
0.1336,11.16,1.0
0.14471,11.16,1.0
0.14471,11.16,1.0
0.14471,11.62,1.0
0.14307,11.62,1.0
0.13025,11.62,1.0
0.13025,11.62,1.0
0.13025,11.62,1.0
0.13574000000000003,11.62,1.0
0.13574000000000003,12.41,1.0
0.13574000000000003,12.41,1.0
0.13574000000000003,14.54,1.0
0.13574000000000003,14.54,1.0
0.13314,14.54,1.0
0.13314,14.54,1.0
0.13314,13.46,1.0
0.1323,18.24,1.0
0.12523,18.24,1.0
0.12523,18.24,1.0
0.12523,21.35,1.0
0.12523,21.35,1.0
0.12643,32.49,1.0
0.12643,24.62,1.0
0.12643,36.98,1.0
0.12643,55.03,1.0
0.12643,60.36,1.0
0.12783000000000003,74.84999999999998,1.0
0.12687,68.28,1.0
0.12687,33.51,1.0
0.12687,16.91,1.0
0.12551,8.48,1.0
0.12551,8.16,1.0
0.12551,9.82,1.0
0.12551,9.84,1.0
0.12798,12.73,1.0
0.12798,15.54,1.0
0.12798,13.88,1.0
0.12798,15.63,1.0
0.12285,13.43,1.0
0.12285,14.24,1.0
0.12285,15.37,1.0
0.12285,12.9,1.0
0.12285,13.66,1.0
0.1257,14.67,1.0
0.1257,12.22,1.0
0.1257,13.06,1.0
0.1257,11.05,1.0
0.11763,11.47,1.0
0.11763,12.28,1.0
0.11988,10.14,1.0
0.11988,10.56,1.0
0.12307,11.33,1.0
0.12307,9.04,1.0
0.12307,9.43,1.0
0.12307,7.63,1.0
0.12307,7.61,1.0
0.11374,7.849999999999999,1.0
0.11374,6.0,1.0
0.11374,5.8,1.0
0.10897,5.8,1.0
0.10073,4.08,1.0
0.14144,3.73,0.78939
0.14144,3.57,0.78939
0.14144,3.55,0.78939
0.14771,2.1,0.78797
0.14771,2.08,0.78797
0.14771,2.31,0.78797
0.14771,1.75,0.78797
0.14771,2.19,0.78797
0.16354,3.17,0.78841
0.16162,4.11,0.7658399999999999
0.16162,5.39,0.7658399999999999
0.16162,6.8,0.7658399999999999
0.1906,7.94,0.7546899999999999
0.1906,7.69,0.7546899999999999
0.1906,5.15,0.7546899999999999
0.1906,2.71,0.7546899999999999
0.18742,1.36,0.78368
0.18742,0.92,0.78368
0.18742,1.01,0.78368
0.18742,1.21,0.78368
0.16293,1.54,0.78317
0.16293,1.98,0.78317
0.16293,2.56,0.78317
0.16293,3.41,0.78317
0.16293,3.41,0.78317
0.17507,4.69,0.78325
0.17507,5.48,0.78325
0.17507,5.48,0.78325
0.17507,5.48,0.78325
0.18741,6.51,0.7903799999999999
0.18741,6.51,0.7903799999999999
0.11832,11.52,1.0
0.11832,11.52,1.0
0.11832,11.52,1.0
0.11832,11.52,1.0
0.12805,11.52,1.0
0.12805,11.52,1.0
0.12805,11.52,1.0
0.12805,11.52,1.0
0.1336,10.66,1.0
0.14471,10.66,1.0
0.12743,10.66,1.0
0.12743,11.06,1.0
0.13025,11.06,1.0
0.13025,11.06,1.0
0.13025,11.06,1.0
0.13025,11.06,1.0
0.13025,11.06,1.0
0.13086,11.06,1.0
0.13574000000000003,11.73,1.0
0.13574000000000003,13.89,1.0
0.13574000000000003,13.89,1.0
0.1323,14.095,1.0
0.1323,13.89,1.0
0.1323,13.89,1.0
0.1323,18.22,1.0
0.12523,18.26,1.0
0.12523,18.22,1.0
0.12523,26.81,1.0
0.12523,19.935,1.0
0.12523,29.34,1.0
0.12643,24.08,1.0
0.12643,35.07,1.0
0.13346,50.815,1.0
0.13346,59.73,1.0
0.12687,67.585,1.0
0.12687,57.3,1.0
0.12687,27.055,1.0
0.12687,12.895,1.0
0.12551,6.34,1.0
0.12551,6.355,1.0
0.12551,8.025,1.0
0.12551,8.89,1.0
0.12329,11.27,1.0
0.12301,13.09,1.0
0.12301,12.955,1.0
0.12301,14.185,1.0
0.12301,14.78,1.0
0.12285,13.46,1.0
0.12285,14.32,1.0
0.12285,12.93,1.0
0.12285,13.085,1.0
0.1257,14.0,1.0
0.1257,12.205,1.0
0.1257,12.775,1.0
0.11996,13.4,1.0
0.11988,11.755,1.0
0.11988,12.33,1.0
0.11988,10.66,1.0
0.11988,10.94,1.0
0.11988,11.44,1.0
0.12307,9.625,1.0
0.12307,9.815,1.0
0.12307,8.59,1.0
0.12307,8.13,1.0
0.11374,8.205,1.0
0.10897,6.86,1.0
0.10897,6.25,1.0
0.10897,6.115,1.0
0.10073,6.17,1.0
0.14144,4.035,0.78939
0.14144,3.715,0.78939
0.14144,3.53,0.78939
0.14144,2.085,0.78939
0.14771,1.875,0.78797
0.14771,1.875,0.78797
0.14771,1.28,0.78797
0.14813,1.445,0.77346
0.16162,2.02,0.7658399999999999
0.16162,2.13,0.7658399999999999
0.16162,3.71,0.7658399999999999
0.16162,5.35,0.7658399999999999
0.1906,7.165,0.7546899999999999
0.1906,7.455,0.7546899999999999
0.1906,5.43,0.7546899999999999
0.1906,3.22,0.7546899999999999
0.1906,1.895,0.7546899999999999
0.18742,1.73,0.78368
0.18338,1.295,0.46997
0.18338,1.345,0.46997
0.18338,1.565,0.46997
0.16293,1.95,0.78317
0.16293,2.505,0.78317
0.16293,3.42,0.78317
0.16293,3.62,0.78317
0.17507,3.62,0.78325
0.17507,4.48,0.78325
0.17507,4.665,0.78325
0.17507,4.48,0.78325
0.19149,5.52,0.7898699999999999
0.19149,8.65,0.7898699999999999
0.11832,11.25,1.0
0.11832,11.25,1.0
0.11832,11.25,1.0
0.11832,11.25,1.0
0.12805,11.25,1.0
0.12805,11.25,1.0
0.12805,11.25,1.0
0.12805,11.25,1.0
0.12411,11.25,1.0
0.12743,10.36,1.0
0.12743,10.36,1.0
0.12743,10.72,1.0
0.12743,10.72,1.0
0.13025,10.72,1.0
0.13025,10.72,1.0
0.13025,10.72,1.0
0.13025,10.72,1.0
0.13086,10.72,1.0
0.13574000000000003,11.32,1.0
0.13513,13.38,1.0
0.13513,13.38,1.0
0.1323,13.38,1.0
0.1323,13.38,1.0
0.1323,13.38,1.0
0.1323,17.84,1.0
0.1323,17.84,1.0
0.12523,17.84,1.0
0.12523,25.77,1.0
0.12523,17.43,1.0
0.12523,25.86,1.0
0.13346,25.86,1.0
0.13346,28.63,1.0
0.13346,39.29,1.0
0.13346,41.15,1.0
0.12687,49.68,1.0
0.12687,49.18,1.0
0.12687,24.79,1.0
0.12687,13.84,1.0
0.12687,9.79,1.0
0.12551,7.29,1.0
0.12551,8.46,1.0
0.12785,9.170000000000002,1.0
0.12355,10.4,1.0
0.12301,11.81,1.0
0.12301,11.33,1.0
0.12301,11.93,1.0
0.12301,12.99,1.0
0.12285,11.53,1.0
0.12285,12.11,1.0
0.12285,12.96,1.0
0.12285,11.4,1.0
0.12512000000000004,12.24,1.0
0.11996,11.05,1.0
0.11996,11.5,1.0
0.11996,12.44,1.0
0.11996,11.01,1.0
0.11988,11.49,1.0
0.11988,10.52,1.0
0.11988,10.65,1.0
0.11988,11.12,1.0
0.12307,9.75,1.0
0.12307,9.85,1.0
0.12613,10.24,1.0
0.12613,8.49,1.0
0.10897,8.48,1.0
0.10897,8.66,1.0
0.10897,6.74,1.0
0.10897,6.49,1.0
0.10897,6.36,1.0
0.10073,4.43,1.0
0.14144,3.97,0.78939
0.14144,3.66,0.78939
0.14144,2.22,0.78939
0.14813,1.86,0.77346
0.14813,1.7,0.77346
0.14813,1.05,0.77346
0.14813,1.04,0.77346
0.16162,1.31,0.7658399999999999
0.16162,1.51,0.7658399999999999
0.16162,2.27,0.7658399999999999
0.16162,3.67,0.7658399999999999
0.16162,5.71,0.7658399999999999
0.1906,6.59,0.7546899999999999
0.1906,5.41,0.7546899999999999
0.1934,3.55,0.55023
0.1934,2.46,0.55023
0.18338,2.1,0.46997
0.18338,1.76,0.46997
0.18338,1.69,0.46997
0.18338,1.81,0.46997
0.16293,2.15,0.78317
0.16293,2.68,0.78317
0.16293,3.58,0.78317
0.16293,3.46,0.78317
0.16293,3.46,0.78317
0.17127,4.33,0.7908699999999999
0.17127,4.33,0.7908699999999999
0.17127,4.33,0.7908699999999999
0.17127,5.36,0.7908699999999999
0.19149,8.14,0.7898699999999999
0.11832,11.170000000000002,1.0
0.11832,11.170000000000002,1.0
0.11832,11.170000000000002,1.0
0.11832,11.170000000000002,1.0
0.11832,11.170000000000002,1.0
0.12148,11.170000000000002,1.0
0.12148,11.170000000000002,1.0
0.12148,11.170000000000002,1.0
0.12148,11.170000000000002,1.0
0.12346,10.47,1.0
0.12743,10.47,1.0
0.12743,10.78,1.0
0.12743,10.78,1.0
0.13025,10.78,1.0
0.13025,10.78,1.0
0.13025,10.78,1.0
0.13209,10.78,1.0
0.13209,10.78,1.0
0.13513,11.15,1.0
0.13513,13.06,1.0
0.13513,13.06,1.0
0.13513,13.06,1.0
0.1323,13.06,1.0
0.1323,13.06,1.0
0.1323,16.27,1.0
0.1323,16.27,1.0
0.12523,16.27,1.0
0.13364,23.12,1.0
0.13364,15.73,1.0
0.13364,22.2,1.0
0.13346,22.2,1.0
0.13346,23.05,1.0
0.13346,30.33,1.0
0.13346,40.37,1.0
0.13346,37.38,1.0
0.12687,39.71,1.0
0.12687,23.6,1.0
0.12687,15.38,1.0
0.12596,11.41,1.0
0.12785,8.29,1.0
0.12785,8.65,1.0
0.12785,9.52,1.0
0.12785,9.16,1.0
0.12301,9.99,1.0
0.12301,9.54,1.0
0.12301,9.93,1.0
0.12301,10.82,1.0
0.12301,9.79,1.0
0.12285,10.31,1.0
0.12512000000000004,11.170000000000002,1.0
0.12512000000000004,10.01,1.0
0.12512000000000004,10.76,1.0
0.11996,9.87,1.0
0.11996,10.31,1.0
0.11996,11.2,1.0
0.11996,10.08,1.0
0.11988,10.58,1.0
0.11988,11.45,1.0
0.11988,10.1,1.0
0.11988,10.6,1.0
0.11908,9.54,1.0
0.12613,9.670000000000002,1.0
0.12613,10.09,1.0
0.12613,8.609999999999998,1.0
0.12613,8.599999999999998,1.0
0.10897,8.79,1.0
0.10897,7.08,1.0
0.10897,6.77,1.0
0.10897,6.59,1.0
0.10073,4.75,1.0
0.14144,4.21,0.78939
0.15794,3.82,0.78191
0.15794,2.39,0.78191
0.14813,1.95,0.77346
0.14813,1.71,0.77346
0.14813,1.01,0.77346
0.14813,0.93,0.77346
0.14813,1.08,0.77346
0.16162,1.13,0.7658399999999999
0.16162,1.68,0.7658399999999999
0.16162,2.85,0.7658399999999999
0.16162,4.83,0.7658399999999999
0.1934,5.59,0.55023
0.1934,5.1,0.55023
0.1934,3.85,0.55023
0.1934,3.13,0.55023
0.18338,2.68,0.46997
0.18338,2.24,0.46997
0.18338,2.09,0.46997
0.18338,2.16,0.46997
0.18338,2.47,0.46997
0.16293,2.99,0.78317
0.16293,3.54,0.78317
0.16983,3.54,0.7909899999999999
0.16983,3.54,0.7909899999999999
0.17127,4.43,0.7908699999999999
0.17127,4.43,0.7908699999999999
0.17127,4.43,0.7908699999999999
0.17127,7.8,0.7908699999999999
0.19149,7.8,0.7898699999999999
0.10457,10.98,1.0
0.11832,10.98,1.0
0.11832,10.98,1.0
0.11697,10.98,1.0
